season,date,race_id,location,circuitName,weather,lat,long,driver_id,name,team,enginemanufacturer,resultposition,gridposition,status,completedlaps,comment,nolaps,tracklength
2015,2015-09-06,31,Monza,Autodromo Nazionale di Monza,partly cloudy 22.5°c  (72.5°f) air temperature 38.5°c  (101.0°f) track temperature 1.5m/s  (4.9ft/s) wind from changing directions dry clear sky 22°c,45.6156,9.28111,8,Daniil Kvyat,RedBull,Renault,10,18,F,52,,53,5793
2015,2015-09-06,31,Monza,Autodromo Nazionale di Monza,partly cloudy 22.5°c  (72.5°f) air temperature 38.5°c  (101.0°f) track temperature 1.5m/s  (4.9ft/s) wind from changing directions dry clear sky 22°c,45.6156,9.28111,15,Valtteri Bottas,Williams,Mercedes,4,6,F,53,,53,5793
2015,2015-09-06,31,Monza,Autodromo Nazionale di Monza,partly cloudy 22.5°c  (72.5°f) air temperature 38.5°c  (101.0°f) track temperature 1.5m/s  (4.9ft/s) wind from changing directions dry clear sky 22°c,45.6156,9.28111,28,Roberto Merhi,ManorMarussia,Ferrari,16,14,F,51,,53,5793
2015,2015-09-06,31,Monza,Autodromo Nazionale di Monza,partly cloudy 22.5°c  (72.5°f) air temperature 38.5°c  (101.0°f) track temperature 1.5m/s  (4.9ft/s) wind from changing directions dry clear sky 22°c,45.6156,9.28111,24,Will Stevens,ManorMarussia,Ferrari,15,13,F,51,,53,5793
2015,2015-09-27,33,Suzuka,Suzuka Circuit,partly cloudy 27°c  (81°f) air temperature 53.0°c  (127.5°f) track temperature 4.5m/s  (15ft/s) wind from the east dry clouded 27°c,34.8431,136.541,1,Lewis Hamilton,Mercedes,Mercedes,1,2,F,53,,53,5807
2015,2015-09-27,33,Suzuka,Suzuka Circuit,partly cloudy 27°c  (81°f) air temperature 53.0°c  (127.5°f) track temperature 4.5m/s  (15ft/s) wind from the east dry clouded 27°c,34.8431,136.541,2,Daniel Ricciardo,RedBull,Renault,15,7,F,52,,53,5807
2015,2015-09-27,33,Suzuka,Suzuka Circuit,partly cloudy 27°c  (81°f) air temperature 53.0°c  (127.5°f) track temperature 4.5m/s  (15ft/s) wind from the east dry clouded 27°c,34.8431,136.541,3,Nico Rosberg,Mercedes,Mercedes,2,1,F,53,,53,5807
2015,2015-09-27,33,Suzuka,Suzuka Circuit,partly cloudy 27°c  (81°f) air temperature 53.0°c  (127.5°f) track temperature 4.5m/s  (15ft/s) wind from the east dry clouded 27°c,34.8431,136.541,7,Nico Hulkenberg,ForceIndia,Mercedes,6,13,F,53,,53,5807
2015,2015-09-27,33,Suzuka,Suzuka Circuit,partly cloudy 27°c  (81°f) air temperature 53.0°c  (127.5°f) track temperature 4.5m/s  (15ft/s) wind from the east dry clouded 27°c,34.8431,136.541,9,Felipe Massa,Williams,Mercedes,17,5,F,51,,53,5807
2015,2015-09-27,33,Suzuka,Suzuka Circuit,partly cloudy 27°c  (81°f) air temperature 53.0°c  (127.5°f) track temperature 4.5m/s  (15ft/s) wind from the east dry clouded 27°c,34.8431,136.541,10,Jenson Button,McLaren,Honda,16,14,F,52,,53,5807
2015,2015-09-27,33,Suzuka,Suzuka Circuit,partly cloudy 27°c  (81°f) air temperature 53.0°c  (127.5°f) track temperature 4.5m/s  (15ft/s) wind from the east dry clouded 27°c,34.8431,136.541,11,Kimi Raikkonen,Ferrari,Ferrari,4,6,F,53,,53,5807
2015,2015-09-27,33,Suzuka,Suzuka Circuit,partly cloudy 27°c  (81°f) air temperature 53.0°c  (127.5°f) track temperature 4.5m/s  (15ft/s) wind from the east dry clouded 27°c,34.8431,136.541,12,Sebastian Vettel,Ferrari,Ferrari,3,4,F,53,,53,5807
2015,2015-09-27,33,Suzuka,Suzuka Circuit,partly cloudy 27°c  (81°f) air temperature 53.0°c  (127.5°f) track temperature 4.5m/s  (15ft/s) wind from the east dry clouded 27°c,34.8431,136.541,16,Sergio Perez,ForceIndia,Mercedes,12,9,F,52,,53,5807
2015,2015-09-27,33,Suzuka,Suzuka Circuit,partly cloudy 27°c  (81°f) air temperature 53.0°c  (127.5°f) track temperature 4.5m/s  (15ft/s) wind from the east dry clouded 27°c,34.8431,136.541,19,Marcus Ericsson,Sauber,Ferrari,14,15,F,52,,53,5807
2015,2015-09-27,33,Suzuka,Suzuka Circuit,partly cloudy 27°c  (81°f) air temperature 53.0°c  (127.5°f) track temperature 4.5m/s  (15ft/s) wind from the east dry clouded 27°c,34.8431,136.541,21,Pastor Maldonado,LotusF1,Mercedes,8,11,F,53,,53,5807
2015,2015-09-27,33,Suzuka,Suzuka Circuit,partly cloudy 27°c  (81°f) air temperature 53.0°c  (127.5°f) track temperature 4.5m/s  (15ft/s) wind from the east dry clouded 27°c,34.8431,136.541,22,Romain Grosjean,LotusF1,Mercedes,7,8,F,53,,53,5807
2015,2015-09-27,33,Suzuka,Suzuka Circuit,partly cloudy 27°c  (81°f) air temperature 53.0°c  (127.5°f) track temperature 4.5m/s  (15ft/s) wind from the east dry clouded 27°c,34.8431,136.541,25,Carlos Sainz Jnr,ToroRosso,Renault,10,10,F,52,,53,5807
2015,2015-09-27,33,Suzuka,Suzuka Circuit,partly cloudy 27°c  (81°f) air temperature 53.0°c  (127.5°f) track temperature 4.5m/s  (15ft/s) wind from the east dry clouded 27°c,34.8431,136.541,26,Felipe Nasr,Sauber,Ferrari,20,16,DNF,49,,53,5807
2015,2015-09-27,33,Suzuka,Suzuka Circuit,partly cloudy 27°c  (81°f) air temperature 53.0°c  (127.5°f) track temperature 4.5m/s  (15ft/s) wind from the east dry clouded 27°c,34.8431,136.541,27,Max Verstappen,ToroRosso,Renault,9,17,F,53,,53,5807
2015,2015-09-27,33,Suzuka,Suzuka Circuit,partly cloudy 27°c  (81°f) air temperature 53.0°c  (127.5°f) track temperature 4.5m/s  (15ft/s) wind from the east dry clouded 27°c,34.8431,136.541,5,Fernando Alonso,McLaren,Honda,11,12,F,52,,53,5807
2015,2015-09-27,33,Suzuka,Suzuka Circuit,partly cloudy 27°c  (81°f) air temperature 53.0°c  (127.5°f) track temperature 4.5m/s  (15ft/s) wind from the east dry clouded 27°c,34.8431,136.541,8,Daniil Kvyat,RedBull,Renault,13,20,F,52,,53,5807
2015,2015-09-27,33,Suzuka,Suzuka Circuit,partly cloudy 27°c  (81°f) air temperature 53.0°c  (127.5°f) track temperature 4.5m/s  (15ft/s) wind from the east dry clouded 27°c,34.8431,136.541,15,Valtteri Bottas,Williams,Mercedes,5,3,F,53,,53,5807
2015,2015-09-27,33,Suzuka,Suzuka Circuit,partly cloudy 27°c  (81°f) air temperature 53.0°c  (127.5°f) track temperature 4.5m/s  (15ft/s) wind from the east dry clouded 27°c,34.8431,136.541,24,Will Stevens,ManorMarussia,Ferrari,19,18,F,50,,53,5807
2015,2015-09-27,33,Suzuka,Suzuka Circuit,partly cloudy 27°c  (81°f) air temperature 53.0°c  (127.5°f) track temperature 4.5m/s  (15ft/s) wind from the east dry clouded 27°c,34.8431,136.541,29,Alexander Rossi,ManorMarussia,Ferrari,18,19,F,51,,53,5807
2015,2015-10-11,34,Sochi,Sochi Autodrom,partly cloudy 18°c  (64°f) air temperature 26.0°c  (79.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry partly clouded 17°c,43.4057,39.9578,1,Lewis Hamilton,Mercedes,Mercedes,1,2,F,53,,53,5848
2015,2015-10-11,34,Sochi,Sochi Autodrom,partly cloudy 18°c  (64°f) air temperature 26.0°c  (79.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry partly clouded 17°c,43.4057,39.9578,2,Daniel Ricciardo,RedBull,Renault,15,10,DNF,47,,53,5848
2015,2015-10-11,34,Sochi,Sochi Autodrom,partly cloudy 18°c  (64°f) air temperature 26.0°c  (79.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry partly clouded 17°c,43.4057,39.9578,3,Nico Rosberg,Mercedes,Mercedes,18,1,DNF,7,,53,5848
2015,2015-10-11,34,Sochi,Sochi Autodrom,partly cloudy 18°c  (64°f) air temperature 26.0°c  (79.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry partly clouded 17°c,43.4057,39.9578,7,Nico Hulkenberg,ForceIndia,Mercedes,19,6,DNF,0,,53,5848
2015,2015-10-11,34,Sochi,Sochi Autodrom,partly cloudy 18°c  (64°f) air temperature 26.0°c  (79.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry partly clouded 17°c,43.4057,39.9578,9,Felipe Massa,Williams,Mercedes,4,15,F,53,,53,5848
2015,2015-10-11,34,Sochi,Sochi Autodrom,partly cloudy 18°c  (64°f) air temperature 26.0°c  (79.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry partly clouded 17°c,43.4057,39.9578,10,Jenson Button,McLaren,Honda,9,13,F,53,,53,5848
2015,2015-10-11,34,Sochi,Sochi Autodrom,partly cloudy 18°c  (64°f) air temperature 26.0°c  (79.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry partly clouded 17°c,43.4057,39.9578,11,Kimi Raikkonen,Ferrari,Ferrari,8,5,F,53,,53,5848
2015,2015-10-11,34,Sochi,Sochi Autodrom,partly cloudy 18°c  (64°f) air temperature 26.0°c  (79.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry partly clouded 17°c,43.4057,39.9578,12,Sebastian Vettel,Ferrari,Ferrari,2,4,F,53,,53,5848
2015,2015-10-11,34,Sochi,Sochi Autodrom,partly cloudy 18°c  (64°f) air temperature 26.0°c  (79.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry partly clouded 17°c,43.4057,39.9578,16,Sergio Perez,ForceIndia,Mercedes,3,7,F,53,,53,5848
2015,2015-10-11,34,Sochi,Sochi Autodrom,partly cloudy 18°c  (64°f) air temperature 26.0°c  (79.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry partly clouded 17°c,43.4057,39.9578,19,Marcus Ericsson,Sauber,Ferrari,20,16,DNF,0,,53,5848
2015,2015-10-11,34,Sochi,Sochi Autodrom,partly cloudy 18°c  (64°f) air temperature 26.0°c  (79.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry partly clouded 17°c,43.4057,39.9578,21,Pastor Maldonado,LotusF1,Mercedes,7,14,F,53,,53,5848
2015,2015-10-11,34,Sochi,Sochi Autodrom,partly cloudy 18°c  (64°f) air temperature 26.0°c  (79.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry partly clouded 17°c,43.4057,39.9578,22,Romain Grosjean,LotusF1,Mercedes,17,8,DNF,11,,53,5848
2015,2015-10-11,34,Sochi,Sochi Autodrom,partly cloudy 18°c  (64°f) air temperature 26.0°c  (79.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry partly clouded 17°c,43.4057,39.9578,25,Carlos Sainz Jnr,ToroRosso,Renault,16,20,DNF,45,,53,5848
2015,2015-10-11,34,Sochi,Sochi Autodrom,partly cloudy 18°c  (64°f) air temperature 26.0°c  (79.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry partly clouded 17°c,43.4057,39.9578,26,Felipe Nasr,Sauber,Ferrari,6,12,F,53,,53,5848
2015,2015-10-11,34,Sochi,Sochi Autodrom,partly cloudy 18°c  (64°f) air temperature 26.0°c  (79.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry partly clouded 17°c,43.4057,39.9578,27,Max Verstappen,ToroRosso,Renault,10,9,F,53,,53,5848
2015,2015-10-11,34,Sochi,Sochi Autodrom,partly cloudy 18°c  (64°f) air temperature 26.0°c  (79.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry partly clouded 17°c,43.4057,39.9578,5,Fernando Alonso,McLaren,Honda,11,19,F,53,,53,5848
2015,2015-10-11,34,Sochi,Sochi Autodrom,partly cloudy 18°c  (64°f) air temperature 26.0°c  (79.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry partly clouded 17°c,43.4057,39.9578,8,Daniil Kvyat,RedBull,Renault,5,11,F,53,,53,5848
2015,2015-10-11,34,Sochi,Sochi Autodrom,partly cloudy 18°c  (64°f) air temperature 26.0°c  (79.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry partly clouded 17°c,43.4057,39.9578,15,Valtteri Bottas,Williams,Mercedes,12,3,DNF,52,,53,5848
2015,2015-10-11,34,Sochi,Sochi Autodrom,partly cloudy 18°c  (64°f) air temperature 26.0°c  (79.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry partly clouded 17°c,43.4057,39.9578,28,Roberto Merhi,ManorMarussia,Ferrari,13,18,F,52,,53,5848
2015,2015-10-11,34,Sochi,Sochi Autodrom,partly cloudy 18°c  (64°f) air temperature 26.0°c  (79.0°f) track temperature 1.5m/s  (4.9ft/s) wind from the north dry partly clouded 17°c,43.4057,39.9578,24,Will Stevens,ManorMarussia,Ferrari,14,17,F,51,,53,5848
2015,2015-10-25,35,Austin,Circuit of the Americas,very cloudy 17°c  (63°f) air temperature 18.5°c  (65.5°f) track temperature 8m/s  (26ft/s) wind from the south dry clouded 17°c,30.1328,-97.6411,1,Lewis Hamilton,Mercedes,Mercedes,1,2,F,56,Rain in the beginning,56,5513
2015,2015-10-25,35,Austin,Circuit of the Americas,very cloudy 17°c  (63°f) air temperature 18.5°c  (65.5°f) track temperature 8m/s  (26ft/s) wind from the south dry clouded 17°c,30.1328,-97.6411,2,Daniel Ricciardo,RedBull,Renault,10,3,F,56,Rain in the beginning,56,5513
2015,2015-10-25,35,Austin,Circuit of the Americas,very cloudy 17°c  (63°f) air temperature 18.5°c  (65.5°f) track temperature 8m/s  (26ft/s) wind from the south dry clouded 17°c,30.1328,-97.6411,3,Nico Rosberg,Mercedes,Mercedes,2,1,F,56,Rain in the beginning,56,5513
2015,2015-10-25,35,Austin,Circuit of the Americas,very cloudy 17°c  (63°f) air temperature 18.5°c  (65.5°f) track temperature 8m/s  (26ft/s) wind from the south dry clouded 17°c,30.1328,-97.6411,7,Nico Hulkenberg,ForceIndia,Mercedes,14,6,DNF,35,Rain in the beginning,56,5513
2015,2015-10-25,35,Austin,Circuit of the Americas,very cloudy 17°c  (63°f) air temperature 18.5°c  (65.5°f) track temperature 8m/s  (26ft/s) wind from the south dry clouded 17°c,30.1328,-97.6411,9,Felipe Massa,Williams,Mercedes,17,7,DNF,23,Rain in the beginning,56,5513
2015,2015-10-25,35,Austin,Circuit of the Americas,very cloudy 17°c  (63°f) air temperature 18.5°c  (65.5°f) track temperature 8m/s  (26ft/s) wind from the south dry clouded 17°c,30.1328,-97.6411,10,Jenson Button,McLaren,Honda,6,11,F,56,Rain in the beginning,56,5513
2015,2015-10-25,35,Austin,Circuit of the Americas,very cloudy 17°c  (63°f) air temperature 18.5°c  (65.5°f) track temperature 8m/s  (26ft/s) wind from the south dry clouded 17°c,30.1328,-97.6411,11,Kimi Raikkonen,Ferrari,Ferrari,16,18,DNF,25,Rain in the beginning,56,5513
2015,2015-10-25,35,Austin,Circuit of the Americas,very cloudy 17°c  (63°f) air temperature 18.5°c  (65.5°f) track temperature 8m/s  (26ft/s) wind from the south dry clouded 17°c,30.1328,-97.6411,12,Sebastian Vettel,Ferrari,Ferrari,3,13,F,56,Rain in the beginning,56,5513
2015,2015-10-25,35,Austin,Circuit of the Americas,very cloudy 17°c  (63°f) air temperature 18.5°c  (65.5°f) track temperature 8m/s  (26ft/s) wind from the south dry clouded 17°c,30.1328,-97.6411,16,Sergio Perez,ForceIndia,Mercedes,5,5,F,56,Rain in the beginning,56,5513
2015,2015-10-25,35,Austin,Circuit of the Americas,very cloudy 17°c  (63°f) air temperature 18.5°c  (65.5°f) track temperature 8m/s  (26ft/s) wind from the south dry clouded 17°c,30.1328,-97.6411,19,Marcus Ericsson,Sauber,Ferrari,15,14,DNF,25,Rain in the beginning,56,5513
2015,2015-10-25,35,Austin,Circuit of the Americas,very cloudy 17°c  (63°f) air temperature 18.5°c  (65.5°f) track temperature 8m/s  (26ft/s) wind from the south dry clouded 17°c,30.1328,-97.6411,21,Pastor Maldonado,LotusF1,Mercedes,8,12,F,56,Rain in the beginning,56,5513
2015,2015-10-25,35,Austin,Circuit of the Americas,very cloudy 17°c  (63°f) air temperature 18.5°c  (65.5°f) track temperature 8m/s  (26ft/s) wind from the south dry clouded 17°c,30.1328,-97.6411,22,Romain Grosjean,LotusF1,Mercedes,18,10,DNF,10,Rain in the beginning,56,5513
2015,2015-10-25,35,Austin,Circuit of the Americas,very cloudy 17°c  (63°f) air temperature 18.5°c  (65.5°f) track temperature 8m/s  (26ft/s) wind from the south dry clouded 17°c,30.1328,-97.6411,25,Carlos Sainz Jnr,ToroRosso,Renault,7,20,F,56,Rain in the beginning,56,5513
2015,2015-10-25,35,Austin,Circuit of the Americas,very cloudy 17°c  (63°f) air temperature 18.5°c  (65.5°f) track temperature 8m/s  (26ft/s) wind from the south dry clouded 17°c,30.1328,-97.6411,26,Felipe Nasr,Sauber,Ferrari,9,15,F,56,Rain in the beginning,56,5513
2015,2015-10-25,35,Austin,Circuit of the Americas,very cloudy 17°c  (63°f) air temperature 18.5°c  (65.5°f) track temperature 8m/s  (26ft/s) wind from the south dry clouded 17°c,30.1328,-97.6411,27,Max Verstappen,ToroRosso,Renault,4,8,F,56,Rain in the beginning,56,5513
2015,2015-10-25,35,Austin,Circuit of the Americas,very cloudy 17°c  (63°f) air temperature 18.5°c  (65.5°f) track temperature 8m/s  (26ft/s) wind from the south dry clouded 17°c,30.1328,-97.6411,5,Fernando Alonso,McLaren,Honda,11,9,F,56,Rain in the beginning,56,5513
2015,2015-10-25,35,Austin,Circuit of the Americas,very cloudy 17°c  (63°f) air temperature 18.5°c  (65.5°f) track temperature 8m/s  (26ft/s) wind from the south dry clouded 17°c,30.1328,-97.6411,8,Daniil Kvyat,RedBull,Renault,13,4,DNF,41,Rain in the beginning,56,5513
2015,2015-10-25,35,Austin,Circuit of the Americas,very cloudy 17°c  (63°f) air temperature 18.5°c  (65.5°f) track temperature 8m/s  (26ft/s) wind from the south dry clouded 17°c,30.1328,-97.6411,15,Valtteri Bottas,Williams,Mercedes,19,16,DNF,5,Rain in the beginning,56,5513
2015,2015-10-25,35,Austin,Circuit of the Americas,very cloudy 17°c  (63°f) air temperature 18.5°c  (65.5°f) track temperature 8m/s  (26ft/s) wind from the south dry clouded 17°c,30.1328,-97.6411,24,Will Stevens,ManorMarussia,Ferrari,20,19,DNF,1,Rain in the beginning,56,5513
2015,2015-10-25,35,Austin,Circuit of the Americas,very cloudy 17°c  (63°f) air temperature 18.5°c  (65.5°f) track temperature 8m/s  (26ft/s) wind from the south dry clouded 17°c,30.1328,-97.6411,29,Alexander Rossi,ManorMarussia,Ferrari,12,17,F,56,Rain in the beginning,56,5513
2016,2016-03-20,39,Melbourne,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,1,Lewis Hamilton,Mercedes,Mercedes,2,1,F,57,"SC, then red flag, restart behind SC",57,5303
2016,2016-03-20,39,Melbourne,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,2,Daniel Ricciardo,RedBull,Renault,4,8,F,57,"SC, then red flag, restart behind SC",57,5303
2016,2016-03-20,39,Melbourne,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,3,Nico Rosberg,Mercedes,Mercedes,1,2,F,57,"SC, then red flag, restart behind SC",57,5303
2016,2016-03-20,39,Melbourne,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,4,Kevin Magnussen,Renault,Renault,12,14,F,57,"SC, then red flag, restart behind SC",57,5303
2016,2016-03-20,39,Melbourne,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,5,Fernando Alonso,McLaren,Honda,21,11,DNF,16,"SC, then red flag, restart behind SC",57,5303
2016,2016-03-20,39,Melbourne,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,7,Nico Hulkenberg,ForceIndia,Mercedes,7,10,F,57,"SC, then red flag, restart behind SC",57,5303
2016,2016-03-20,39,Melbourne,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,8,Daniil Kvyat,RedBull,Renault,22,18,DNF,0,"SC, then red flag, restart behind SC",57,5303
2016,2016-03-20,39,Melbourne,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,9,Felipe Massa,Williams,Mercedes,5,6,F,57,"SC, then red flag, restart behind SC",57,5303
2016,2016-03-20,39,Melbourne,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,10,Jenson Button,McLaren,Honda,14,12,F,56,"SC, then red flag, restart behind SC",57,5303
2016,2016-03-20,39,Melbourne,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,11,Kimi Raikkonen,Ferrari,Ferrari,18,4,DNF,21,"SC, then red flag, restart behind SC",57,5303
2016,2016-03-20,39,Melbourne,Albert Park Grand Prix Circuit,partly cloudy 22.5°c  (72.5°f) air temperature 31.0°c  (88.0°f) track temperature 4m/s  (8.9mph  14km/h) wind from the south dry light clouds,-37.8497,144.968,12,Sebastian Vettel,Ferrari,Ferrari,3,3,F,57,"SC, then red flag, restart behind SC",57,5303
