,weather,circuitName,lat,long,location,country,driver_id,carno,initials,name,race_id,team,teamcolor,enginemanufacturer,gridposition,status,resultposition,completedlaps,speedtrap,date,season,availablecompounds,comment,nolaps,nolapsplanned,tracklength,"accidents per driver, per season","failures per driver, per season"
3393,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,11,7,RAI,Kimi Raikkonen,86,Ferrari,#DC0000,Ferrari,5,F,6,68,328.4,2018-06-10,2018,"A5,A6,A7,I,W",,68,70,4361,0.0,4.0
3394,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,12,5,VET,Sebastian Vettel,86,Ferrari,#DC0000,Ferrari,1,F,1,68,326.4,2018-06-10,2018,"A5,A6,A7,I,W",,68,70,4361,1.0,0.0
3395,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,15,77,BOT,Valtteri Bottas,86,Mercedes,#00D2BE,Mercedes,2,F,2,68,335.7,2018-06-10,2018,"A5,A6,A7,I,W",,68,70,4361,0.0,1.0
3396,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,16,11,PER,Sergio Perez,86,ForceIndia,#F596C8,Mercedes,10,F,14,67,349.7,2018-06-10,2018,"A5,A6,A7,I,W",,68,70,4361,0.0,2.0
3397,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,19,9,ERI,Marcus Ericsson,86,Sauber,#9B0000,Ferrari,19,F,15,66,334.3,2018-06-10,2018,"A5,A6,A7,I,W",,68,70,4361,1.0,3.0
3398,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,22,8,GRO,Romain Grosjean,86,HaasF1Team,#F0D787,Ferrari,20,F,12,67,331.7,2018-06-10,2018,"A5,A6,A7,I,W",,68,70,4361,4.0,1.0
3399,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,25,55,SAI,Carlos Sainz Jnr,86,Renault,#FFF500,Renault,9,F,8,67,333.3,2018-06-10,2018,"A5,A6,A7,I,W",,68,70,4361,1.0,1.0
3400,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,27,33,VER,Max Verstappen,86,RedBull,#1E41FF,Renault,3,F,3,68,328.1,2018-06-10,2018,"A5,A6,A7,I,W",,68,70,4361,1.0,2.0
3401,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,33,2,VAN,Stoffel Vandoorne,86,McLaren,#FF8700,Renault,15,F,16,66,335.0,2018-06-10,2018,"A5,A6,A7,I,W",,68,70,4361,0.0,2.0
3402,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,34,31,OCO,Esteban Ocon,86,ForceIndia,#F596C8,Mercedes,8,F,9,67,339.3,2018-06-10,2018,"A5,A6,A7,I,W",,68,70,4361,3.0,2.0
3403,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,36,18,STR,Lance Stroll,86,Williams,#192c4e,Mercedes,17,DNF,20,0,,2018-06-10,2018,"A5,A6,A7,I,W",,68,70,4361,1.0,1.0
3404,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,38,10,GAS,Pierre Gasly,86,ToroRosso,#469BFF,Honda,16,F,11,67,334.0,2018-06-10,2018,"A5,A6,A7,I,W",,68,70,4361,2.0,3.0
3405,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,39,28,HAR,Brendon Hartley,86,ToroRosso,#469BFF,Honda,12,DNF,19,0,,2018-06-10,2018,"A5,A6,A7,I,W",,68,70,4361,2.0,3.0
3406,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,40,16,LEC,Charles Leclerc,86,Sauber,#9B0000,Ferrari,13,F,10,67,336.3,2018-06-10,2018,"A5,A6,A7,I,W",,68,70,4361,3.0,2.0
3407,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,41,35,SIR,Sergey Sirotkin,86,Williams,#192c4e,Mercedes,18,F,17,66,334.4,2018-06-10,2018,"A5,A6,A7,I,W",,68,70,4361,1.0,2.0
3408,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,1,44,HAM,Lewis Hamilton,107,Mercedes,#00D2BE,Mercedes,2,F,1,70,329.3,2019-06-09,2019,"A4,A6,A7,I,W",,70,70,4361,0.0,0.0
3409,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,2,3,RIC,Daniel Ricciardo,107,Renault,#FFF500,Renault,4,F,6,69,333.0,2019-06-09,2019,"A4,A6,A7,I,W",,70,70,4361,1.0,3.0
3410,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,4,20,MAG,Kevin Magnussen,107,HaasF1Team,#F0D787,Ferrari,20,F,17,68,330.3,2019-06-09,2019,"A4,A6,A7,I,W",,70,70,4361,1.0,0.0
3411,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,7,27,HUL,Nico Hulkenberg,107,Renault,#FFF500,Renault,7,F,7,69,327.5,2019-06-09,2019,"A4,A6,A7,I,W",,70,70,4361,1.0,0.0
3412,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,8,26,KVY,Daniil Kvyat,107,ToroRosso,#469BFF,Honda,10,F,10,69,329.7,2019-06-09,2019,"A4,A6,A7,I,W",,70,70,4361,1.0,1.0
3413,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,11,7,RAI,Kimi Raikkonen,107,AlfaRomeo,#9B0000,Ferrari,16,F,15,69,330.4,2019-06-09,2019,"A4,A6,A7,I,W",,70,70,4361,1.0,1.0
3414,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,12,5,VET,Sebastian Vettel,107,Ferrari,#DC0000,Ferrari,1,F,2,70,324.5,2019-06-09,2019,"A4,A6,A7,I,W",,70,70,4361,0.0,2.0
3415,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,15,77,BOT,Valtteri Bottas,107,Mercedes,#00D2BE,Mercedes,6,F,4,70,331.0,2019-06-09,2019,"A4,A6,A7,I,W",,70,70,4361,1.0,0.0
3416,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,16,11,PER,Sergio Perez,107,RacingPoint,#F596C8,Mercedes,15,F,12,69,333.1,2019-06-09,2019,"A4,A6,A7,I,W",,70,70,4361,1.0,1.0
3417,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,22,8,GRO,Romain Grosjean,107,HaasF1Team,#F0D787,Ferrari,14,F,14,69,329.3,2019-06-09,2019,"A4,A6,A7,I,W",,70,70,4361,2.0,4.0
3418,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,25,55,SAI,Carlos Sainz Jnr,107,McLaren,#FF8700,Renault,11,F,11,69,332.4,2019-06-09,2019,"A4,A6,A7,I,W",,70,70,4361,0.0,2.0
3419,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,27,33,VER,Max Verstappen,107,RedBull,#1E41FF,Honda,9,F,5,70,331.5,2019-06-09,2019,"A4,A6,A7,I,W",,70,70,4361,1.0,1.0
3420,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,35,99,GIO,Antonio Giovinazzi,107,AlfaRomeo,#9B0000,Ferrari,12,F,13,69,326.7,2019-06-09,2019,"A4,A6,A7,I,W",,70,70,4361,1.0,0.0
3421,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,36,18,STR,Lance Stroll,107,RacingPoint,#F596C8,Mercedes,17,F,9,69,336.7,2019-06-09,2019,"A4,A6,A7,I,W",,70,70,4361,1.0,0.0
3422,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,38,10,GAS,Pierre Gasly,107,RedBull,#1E41FF,Honda,5,F,8,69,332.4,2019-06-09,2019,"A4,A6,A7,I,W",,70,70,4361,0.0,1.0
3423,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,40,16,LEC,Charles Leclerc,107,Ferrari,#DC0000,Ferrari,3,F,3,70,328.0,2019-06-09,2019,"A4,A6,A7,I,W",,70,70,4361,1.0,1.0
3424,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,42,4,NOR,Lando Norris,107,McLaren,#FF8700,Renault,8,DNF,20,8,314.4,2019-06-09,2019,"A4,A6,A7,I,W",,70,70,4361,1.0,3.0
3425,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,43,23,ALB,Alexander Albon,107,ToroRosso,#469BFF,Honda,13,DNF,19,59,327.4,2019-06-09,2019,"A4,A6,A7,I,W",,70,70,4361,0.0,1.0
3426,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,44,63,RUS,George Russell,107,Williams,#192c4e,Mercedes,18,F,16,68,331.1,2019-06-09,2019,"A4,A6,A7,I,W",,70,70,4361,2.0,0.0
3427,temperatures reaching up to 29.6°c  (85.3°f)  wind speeds negligible dry   29.7°c,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,45,88,KUB,Robert Kubica,107,Williams,#192c4e,Mercedes,19,F,18,67,326.6,2019-06-09,2019,"A4,A6,A7,I,W",,70,70,4361,0.0,2.0
3428,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,1,44,HAM,Lewis Hamilton,9,Mercedes,#00D2BE,Mercedes,6,F,1,52,311.4,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,0.0,3.0
3429,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2,3,RIC,Daniel Ricciardo,9,RedBull,#1E41FF,Renault,8,F,3,52,315.0,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,0.0,2.0
3430,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,3,6,ROS,Nico Rosberg,9,Mercedes,#00D2BE,Mercedes,1,DNF,18,28,306.8,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,0.0,2.0
3431,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,4,20,MAG,Kevin Magnussen,9,McLaren,#FF8700,Mercedes,5,F,7,52,324.0,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,0.0,1.0
3432,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,5,14,ALO,Fernando Alonso,9,Ferrari,#DC0000,Ferrari,16,F,6,52,324.2,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,0.0,2.0
3433,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,6,25,VER,Jean-Eric Vergne,9,ToroRosso,#469BFF,Renault,10,F,10,51,322.6,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,0.0,5.0
3434,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,7,27,HUL,Nico Hulkenberg,9,ForceIndia,#F596C8,Mercedes,4,F,8,52,312.9,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,1.0,1.0
3435,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,8,26,KVY,Daniil Kvyat,9,ToroRosso,#469BFF,Renault,9,F,9,52,322.0,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,0.0,5.0
3436,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,9,19,MAS,Felipe Massa,9,Williams,#192c4e,Mercedes,15,DNF,21,0,127.0,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,3.0,0.0
3437,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,10,22,BUT,Jenson Button,9,McLaren,#FF8700,Mercedes,3,F,4,52,308.0,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,0.0,0.0
3438,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,11,7,RAI,Kimi Raikkonen,9,Ferrari,#DC0000,Ferrari,18,DNF,22,0,,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,1.0,0.0
3439,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,12,5,VET,Sebastian Vettel,9,RedBull,#1E41FF,Renault,2,F,5,52,320.1,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,0.0,3.0
3440,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,13,99,SUT,Adrian Sutil,9,Sauber,#9B0000,Ferrari,13,F,13,51,317.4,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,4.0,3.0
3441,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,14,10,KOB,Kamui Kobayashi,9,Caterham,#006400,Renault,22,F,15,50,313.1,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,1.0,5.0
3442,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,15,77,BOT,Valtteri Bottas,9,Williams,#192c4e,Mercedes,14,F,2,52,329.5,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,0.0,1.0
3443,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,16,11,PER,Sergio Perez,9,ForceIndia,#F596C8,Mercedes,7,F,11,51,321.8,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,3.0,0.0
3444,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,17,4,CHI,Max Chilton,9,Marussia,#6E0000,Ferrari,17,F,16,50,306.7,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,2.0,1.0
3445,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,18,17,BIA,Jules Bianchi,9,Marussia,#6E0000,Ferrari,12,F,14,51,314.8,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,1.0,1.0
3446,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,19,9,ERI,Marcus Ericsson,9,Caterham,#006400,Renault,21,DNF,19,11,307.9,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,1.0,4.0
3447,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,20,21,GUT,Esteban Gutierrez,9,Sauber,#9B0000,Ferrari,19,DNF,20,9,323.8,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,3.0,3.0
3448,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,21,13,MAL,Pastor Maldonado,9,LotusF1,#E2B007,Renault,20,F,17,49,312.5,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,0.0,6.0
3449,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,22,8,GRO,Romain Grosjean,9,LotusF1,#E2B007,Renault,11,F,12,51,312.8,2014-07-06,2014,"A1,A2,I,W","RAI crashed into barrier in lap 1, race was interrupted for 1 hour (at 116s t_race) to repair the barrier between lap 1/2, cars standing in grid in the meanwhile, restart behind SC in lap 2",52,52,5891,1.0,5.0
3450,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,1,44,HAM,Lewis Hamilton,28,Mercedes,#00D2BE,Mercedes,1,F,1,52,,2015-07-05,2015,"A1,A2,I,W",Rain in the end,52,52,5891,0.0,1.0
3451,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,2,3,RIC,Daniel Ricciardo,28,RedBull,#1E41FF,Renault,10,DNF,15,21,,2015-07-05,2015,"A1,A2,I,W",Rain in the end,52,52,5891,0.0,2.0
3452,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,3,6,ROS,Nico Rosberg,28,Mercedes,#00D2BE,Mercedes,2,F,2,52,,2015-07-05,2015,"A1,A2,I,W",Rain in the end,52,52,5891,0.0,1.0
3453,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,7,27,HUL,Nico Hulkenberg,28,ForceIndia,#F596C8,Mercedes,9,F,7,52,,2015-07-05,2015,"A1,A2,I,W",Rain in the end,52,52,5891,3.0,3.0
3454,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,9,19,MAS,Felipe Massa,28,Williams,#192c4e,Mercedes,3,F,4,52,,2015-07-05,2015,"A1,A2,I,W",Rain in the end,52,52,5891,0.0,2.0
3455,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,10,22,BUT,Jenson Button,28,McLaren,#FF8700,Honda,18,DNF,19,0,,2015-07-05,2015,"A1,A2,I,W",Rain in the end,52,52,5891,1.0,4.0
3456,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,11,7,RAI,Kimi Raikkonen,28,Ferrari,#DC0000,Ferrari,5,F,8,51,,2015-07-05,2015,"A1,A2,I,W",Rain in the end,52,52,5891,2.0,3.0
3457,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,12,5,VET,Sebastian Vettel,28,Ferrari,#DC0000,Ferrari,6,F,3,52,,2015-07-05,2015,"A1,A2,I,W",Rain in the end,52,52,5891,1.0,0.0
3458,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,16,11,PER,Sergio Perez,28,ForceIndia,#F596C8,Mercedes,11,F,9,51,,2015-07-05,2015,"A1,A2,I,W",Rain in the end,52,52,5891,0.0,1.0
3459,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,19,9,ERI,Marcus Ericsson,28,Sauber,#9B0000,Ferrari,15,F,11,51,,2015-07-05,2015,"A1,A2,I,W",Rain in the end,52,52,5891,2.0,1.0
3460,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,21,13,MAL,Pastor Maldonado,28,LotusF1,#E2B007,Mercedes,14,DNF,18,0,,2015-07-05,2015,"A1,A2,I,W",Rain in the end,52,52,5891,5.0,4.0
3461,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,22,8,GRO,Romain Grosjean,28,LotusF1,#E2B007,Mercedes,12,DNF,17,0,,2015-07-05,2015,"A1,A2,I,W",Rain in the end,52,52,5891,3.0,3.0
3462,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,25,55,SAI,Carlos Sainz Jnr,28,ToroRosso,#469BFF,Renault,8,DNF,14,31,,2015-07-05,2015,"A1,A2,I,W",Rain in the end,52,52,5891,0.0,7.0
3463,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,27,33,VER,Max Verstappen,28,ToroRosso,#469BFF,Renault,13,DNF,16,3,,2015-07-05,2015,"A1,A2,I,W",Rain in the end,52,52,5891,2.0,2.0
3464,mostly cloudy  with maximum temperatures reaching 21 degrees during the day. ,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,5,14,ALO,Fernando Alonso,28,McLaren,#FF8700,Honda,17,F,10,51,,2015-07-05,2015,"A1,A2,I,W",Rain in the end,52,52,5891,1.0,6.0
